relativePath,problemClass,status,leftPredicate,rightPredicate,success,equivalent,distance,parseNanos,engineNanos,totalNanos,parseCpuNanos,engineCpuNanos,totalCpuNanos,rawAstNodes,representationUnits,eclasses,enodes,unions,rebuilds,rewriteApplications,iterations,slots,slotMappings,redundantSlots,estimatedBytes,error
"coursesOld/under/SoKY4G2TaXionevCC_inv4.als","coursesOld","UNDERCONSTRAINED","inv4","inv4c",true,false,6,3826480,47839622,51677442,3827527,47839693,51676760,28,14,9,9,0,0,0,0,2,0,0,1648,""
"coursesOld/under/SoWJ4BWvqbDzwbsTS_inv8.als","coursesOld","UNDERCONSTRAINED","inv8","inv8c",true,false,16,3665459,283451423,287125212,3666047,267932646,271605153,43,29,17,17,0,0,0,0,13,0,0,3408,""
"coursesOld/under/SoY3DFXk5j75mmGLF_inv4.als","coursesOld","UNDERCONSTRAINED","inv4","inv4c",true,false,16,4674369,577753319,582444488,4676943,545317978,550006051,42,26,13,10,0,3,0,0,13,0,0,2368,""
"coursesOld/under/SpDKbJnbEbDufiMbL_inv11.als","coursesOld","UNDERCONSTRAINED","inv11","inv11c",true,false,15,4616759,280268029,284909198,4619734,263602351,268236355,41,27,18,18,0,0,0,0,8,0,0,3424,""
"coursesOld/under/SpeXtJKwybHdfdyWh_inv5.als","coursesOld","UNDERCONSTRAINED","inv5","inv5c",true,false,9,5379897,391918060,397318837,5383742,374502254,379898696,50,26,16,14,0,2,0,0,12,0,0,2976,""
"coursesOld/under/Sr5Rh7Zpz9Rs9do4X_inv12.als","coursesOld","UNDERCONSTRAINED","inv12","inv12c",true,false,21,4166274,332949312,337126886,4131905,315816608,319956373,54,35,17,17,0,0,0,0,19,0,0,3600,""
"coursesOld/under/Ss6vH86NedBLcZif2_inv8.als","coursesOld","UNDERCONSTRAINED","inv8","inv8c",true,false,11,3604588,266770858,270389736,3605117,249772090,253385857,37,24,13,13,0,0,0,0,12,0,0,2672,""
"coursesOld/under/Ss9tWue7y8R8bqmPn_inv6.als","coursesOld","UNDERCONSTRAINED","inv6","inv6c",true,false,10,8544600,132572551,141142631,8550600,123889317,132454467,54,17,9,9,0,0,0,0,3,0,0,1680,""
"coursesOld/under/StRuG9Z4mcRrtHou8_inv4.als","coursesOld","UNDERCONSTRAINED","inv4","inv4c",true,false,16,5167584,576505407,581693431,5171492,550229980,555413422,42,26,13,10,0,3,0,0,13,0,0,2368,""
"coursesOld/under/Su3X63h7mRigtmmqC_inv6.als","coursesOld","UNDERCONSTRAINED","inv6","inv6c",true,false,16,4753210,313793821,318564011,4623754,295388109,300020673,48,30,18,18,0,0,0,0,12,0,0,3552,""
