relativePath,status,raw-egraph,raw-egraph-debruijn,java-egglog,java-egglog-debruijn,slotted-egraph,canonical,typed-slotted-port-egraph
"productionLine_v2/correct/Y2ESfu7TWCyAX7feL_inv5.als","CORRECT",false,true,false,true,true,true,true
"productionLine_v2/correct/ZbcmSziNPafe8wzbS_inv6.als","CORRECT",false,true,false,true,true,true,true
"productionLine_v2/correct/aNXjTtqAgR54m4jMb_inv3.als","CORRECT",false,true,false,true,true,true,true
"productionLine_v2/correct/fNbw6R2fF8oJHgsoA_inv5.als","CORRECT",false,true,false,true,true,true,true
"productionLine_v2/correct/ggtMcyFpy3LQQ8Akn_inv5.als","CORRECT",false,true,false,true,true,true,true
"productionLine_v2/correct/jj84FWNTciY3i798o_inv4.als","CORRECT",false,true,false,true,true,true,true
"productionLine_v2/correct/jvZLyiY6wWfJWYf7q_inv6.als","CORRECT",false,true,false,true,true,true,true
"productionLine_v2/correct/mY5mvyCdgR6QPe7Ms_inv5.als","CORRECT",false,true,false,true,true,true,true
"productionLine_v2/correct/nvcemNFycbNuDNp6x_inv4.als","CORRECT",false,false,false,false,false,true,true
"productionLine_v2/correct/oKizj7RypyMrdWJjQ_inv4.als","CORRECT",false,false,false,false,false,true,true
"productionLine_v2/correct/p22DC6Pzhjo8P3M63_inv6.als","CORRECT",false,true,false,true,true,true,true
"productionLine_v2/correct/q95rBCxsNcxediq56_inv4.als","CORRECT",false,true,false,true,true,true,true
"productionLine_v2/correct/qDeH56Pbcz5uzS9eg_inv4.als","CORRECT",false,true,false,true,true,true,true
"productionLine_v2/correct/qZkxnJ9hMYEGeXuuD_inv4.als","CORRECT",false,false,false,false,false,true,true
"productionLine_v2/correct/qp5G4YtgR8o3s8pCe_inv5.als","CORRECT",false,true,false,true,true,true,true
"productionLine_v2/correct/qxPwYSP7in6CDJd62_inv5.als","CORRECT",false,true,false,true,true,true,true
"productionLine_v2/correct/rTzNcrXKEeHZrZwGT_inv4.als","CORRECT",false,false,false,false,false,true,true
"productionLine_v2/correct/rq82W7N3TQzcArtnD_inv4.als","CORRECT",false,false,false,false,false,true,true
"productionLine_v2/correct/syXMvkY3mQ64KDPLp_inv1.als","CORRECT",false,false,false,false,false,true,true
"productionLine_v2/correct/vmbbTS3zbR66hcF7q_inv4.als","CORRECT",false,false,false,false,false,true,true
"productionLine_v2/correct/wDJsjj7XNK5XbhiB7_inv5.als","CORRECT",false,true,false,true,true,true,true
"productionLine_v2/correct/yD5A2HDu878xwBEHf_inv5.als","CORRECT",false,true,false,true,true,true,true
"productionLine_v2/correct/yGbxfpiHQMhtDjKyq_inv4.als","CORRECT",false,true,false,true,true,true,true
"productionLine_v2/correct/zLy64cq3nYnSXfY4g_inv9.als","CORRECT",false,false,false,false,false,true,true
"productionLine_v2/correct/zYkLDTeR8Rtzi8MDQ_inv5.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/244re7BDFpx9kuHkS_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/25DcKue7K6CqMFPdZ_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/2852X856cZ384QYh9_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/2BeBQy77YxhmTY8Ac_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/2HSxBMy673nEBTjvn_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/2JkFTLzx8eWszzi9e_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/2MLXGPFRp8gjNJXyr_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/2X5xZyu9rXKmmR6ag_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/2YmHBswFQJeP6wCSs_inv7.als","CORRECT",false,false,false,false,false,true,true
"socialMedia/correct/2c6jZ99cQNutKm8Wc_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/2iXxmwRAWXhH9KDzu_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/2ktrgb9SnAReaYDni_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/2pCCWs4K6hSKSD5o9_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/2tg5RsH8F7DfvYr7r_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/2vJ8x6J3wg3zEbeDe_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/2wrw6zyXngPcWry4h_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/2zpaDMoALnSnis6Aw_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/32oeSuLA6aEW7cq3B_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/36MyBR25SeP9JP3B4_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/3CcmN9vo7JYBwqMTn_inv7.als","CORRECT",false,false,false,false,false,true,true
"socialMedia/correct/3FRvou8z9HFgbkqjd_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/3GwZoAkMWgwet3MGy_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/3LqyZncvcrCDFK3q3_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/3NWZdGt2ibrguKoxz_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/3cwtyQ6jEwCLrYFNX_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/3d6Q36Mfz9eQ4mbbL_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/3mTYxXDfBEJ6Agopv_inv7.als","CORRECT",false,false,false,false,false,true,true
"socialMedia/correct/3tsD5yJeyhginDekC_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/3uAHx538hhkSkThvS_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/3wKZfyLb3DtMjbRHX_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/3wk5HrTnQv6zKC6Qe_inv7.als","CORRECT",false,false,false,false,false,true,true
"socialMedia/correct/44BJXAp3GQzkJ9MKE_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/44NYJps6AugZnkxFa_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/46CnrczBN7GPcgDbd_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/47EHPG8AWy3o3RsRz_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/47nACbPK7ZaLrdv8m_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/4BFHRf78cHxnijLf8_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/4Cxc6TWs5qaajGKK5_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/4D5amJMMnubX9tuK2_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/4GssbshFicRT9DZaP_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/4JcEkRSBsr5wjWioT_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/4MhRmuZ4jmfoQWLHo_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/4T6TXBKeSAGZeEkAi_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/4YdSgNZ9ysXDLxd9m_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/4bGfvGs7oHukomXyg_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/4bwG3KFf9GwShtN2Z_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/4fg7KkecpXFZeSehA_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/4jKinhw62Drw6cQFp_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/4oJ4WMqe4BcZf7hhb_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/4qHzN8YnqTpL2DJeh_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/4sktA9jrPk9iXSar2_inv7.als","CORRECT",false,false,false,false,false,true,true
"socialMedia/correct/4yDZE8TRyMEXH3Bro_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/4zfWBeCbEZ8xoyaWg_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/52SNfNYnqsGRN6bNb_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/56apepTQDLpdoioh2_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/589TFh2XWb6YYCn8k_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/59eCtTeifQspNuewD_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/5CfRpBLzmoAZyyv5N_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/5GgT6Y3AGd5nsAEm7_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/5HiyyvPaSPoBGeZtj_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/5JPZzkiHAbsEAtTNg_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/5MQdqDM9bTjfEeCet_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/5Nsrfe7R3FMjXQ9pa_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/5PW9nqMqNQA7Lf4g8_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/5Pxu7Nf7ficYyGfQR_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/5X8Gqb67epb9gJrub_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/5ZQxgazxb6vgpb4Jz_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/5ZwSvsqkjrMuSMpY5_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/5cvHccCQMQRKtqaxC_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/5dJatgtFEqZRM8yPt_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/5dcj2z42quG2aaTfd_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/5eHBwrPoCgMHCuhzE_inv7.als","CORRECT",false,false,false,false,false,true,true
"socialMedia/correct/5jRwp3MFvtqqP8r6o_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/5kuGbBk2DDQ2AYbzW_inv7.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/5mMZbvm2gZWMCuAGN_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/5qyYqPCGko5GMcqfx_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/5seSsEC3NFqy6npxT_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/5vtsgnAL4e8doYDwh_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/5xr3yZ9PNcYq3JsdR_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/62WtTAinjET3aEgqC_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/68ZTqf2EEi5dr3bwk_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/6AasntdRGxvouZq6n_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/6BWwkrtHjo5Cpsyhu_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/6GhsGg3Dr8QhLKG7W_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/6J4ZK5qgKzxKYCJKM_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/6MkeLka2JzWyog6oR_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/6MyxfBBQsfjY6HaCP_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/6Ra9bHrk3dhvH7gdm_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/6cAJSvvgKBJXXKDpo_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/6cdWpGoxosQwTqunp_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/6edTSMpBuMtgowo4W_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/6gsJ6uXRDAGm6T2EY_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/6m5jLX5wje9CpQ4TB_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/6n4u5mMMP52hT7XBm_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/6s4vPv4xykt3Z2R5r_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/6weE6ftaPzFrobQSs_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/7BFwq2vCGtqqznjRA_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/7BjkdvCYz88sBRNgD_inv7.als","CORRECT",false,false,false,false,false,true,true
"socialMedia/correct/7DKFuMdndYiHWgNX2_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/7Emfpdcdg9Hiavwnn_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/7MfXQHD6pRb5vbTRe_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/7QuJJybhPkft4WnKg_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/7Rf275tZxpmzc8FkF_inv7.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/7WA8XPJiLgdk8GWpv_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/7WYaAw8iXCQ88f5pz_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/7ak9WYxbAduLBYK7i_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/7huAjvk26AS9vKqvA_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/7owznQosWNdtvFjYE_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/7y5pmkb7crq5JwQqb_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/7yYHRzZRn5B46qvm8_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/82ysucAdWiyAA6y4Z_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/8AwaZcrdrv55R48Fb_inv7.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/8C5TryaJ9yXxuto2S_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/8DTpfyjQr4TDbNQdW_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/8KrKkQC5FFmivZrCd_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/8Q8gSX4ZtTj2fGrRE_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/8RsZqJxf8kcvri6Du_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/8Sg3tfXZrGab8wCEN_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/8T24tJNmsng6qjSMj_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/8ZagWmXJQLQpyDL9f_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/8c3r7eSe38wNPv9sH_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/8gRDuvdQLAB5HrtHd_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/8jZRueoLRDszgZiEo_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/95ucnvxwzudjd2zXs_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/9DHgRc85c2Phg755e_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/9HnF8cWAx34kfFgFY_inv7.als","CORRECT",false,false,false,false,false,true,true
"socialMedia/correct/9LJFBEX6FivMjYD6y_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/9M3kCdPgAPMe3JX8z_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/9MA6dob6dSHeD3SAa_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/9RwbzcjcEvsgBtiJB_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/9bJ6oTn5azEEqbxX5_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/9eAtBGnzXCWz5RGca_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/9n88tkkhnirYc6oJ3_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/9oqeuc4PWDGqAtC3o_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/9q8AbyZjJ7oefoz6N_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/9txtFEveGRsmwXh4E_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/9xuNEQ687n843RzuF_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/9yzC2BoX6ZPYAhZov_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/A2FXTc8bzDHjG3mr6_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/A4Lzdf6cF67pHZ9mr_inv7.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/A4mgGzuPAz4SgocMy_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/A59aHT2mfhrYw8LKp_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/A6GCmdvaKZStnWt5K_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/A6d4s9Wh8wr3rupRJ_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/A8qfawRSfXHnn8dvW_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/ABcKXdLzDFiZz3swu_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/ADdeHTGxyLZH4xuwp_inv7.als","CORRECT",false,false,false,false,false,true,true
"socialMedia/correct/AHXJnNCRNcwuaweGN_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/AJji82LiZvRRRFacA_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/ANXhPmPNeXX2Q9cN7_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/APtZZDe9hSF6TQ84B_inv7.als","CORRECT",false,false,false,false,false,true,true
"socialMedia/correct/AQAL3EsAbjWS8ryjj_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/AQwkmHJXwmTuQKtog_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/AR7x4XJ9DSz3XLnBo_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/ATD4ToYnCoYmcaXgp_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/AWXecCqj8qAT4kdpk_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/AZ4gFBYSvz6zvM7H5_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/AZBbDJsFpC22nrkbZ_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/AaFmAxrWeHGY7GRNd_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/AkdmMSgFifbppXFgn_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/AnKwcE88p2dh6BH57_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/ApdLGYFGDXMhvHWBT_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/Aq3bPEMetiX9mwBPe_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/AsujdEkSBgaiyZAit_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/AymnsmRcFdkXF3uR3_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/B9FchqK9QgPfTJCt7_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/BAvQAbPL6nFwrCKJz_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/BB22n4MahE68WaKZA_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/BFRqZAv2nK5zSTDCG_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/BHTutckDBX3HjqLAt_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/BWrwyKKEf5MuA7e2P_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/BXZEXmtNsWNP8bJnh_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/Bc3thPpiD5WRzJekg_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/BjhPFkGJ9JiSrRq4y_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/Br6CLfYid9vMz7yvL_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/BsNxbBEsBHTZchwNf_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/BwarjBL7etT5JzM2q_inv6.als","CORRECT",false,false,false,false,false,true,true
"socialMedia/correct/BxMRtHpwmCoqqhYXr_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/Bzzrqnf7PJnwMTBvF_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/C5xa5Lv4y5efLPKK5_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/CAbe8x9iAxzXG52eG_inv7.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/CCTijcoFxgdQZDKH9_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/CCumWuPBBSkt5LZWN_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/CKtLszjrayEnrBA4k_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/CM5putpHTKhEderDz_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/CMH8BGpij4tZKeoRv_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/CMYTmGJEtaXJcDuQF_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/CRsWwnYpPTz4jS6RC_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/CWsZbCk8PqxNczp4Y_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/CZkPz5rTeFtWzv8ET_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/CZtvJT5CdL9bz4FhZ_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/CZyhophwbtWN4yqcs_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/CbWYZu4xonSG5Agtr_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/Cci4Y9PrfYG7Qx9eN_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/CgdBxYhkQScEFCHoK_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/Cgdxt4mJGTKRFDEov_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/CjB3MNQFePjanefQW_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/Cjr54jvvrvqz7rKx8_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/CmRnkYBKa2Kjipypg_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/Co698mZnneKCcdbyv_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/CpuXjMpipRxXiAFRH_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/CrBYfo5hvya2WENpP_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/CttrCkXpai6zPmBbn_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/Cug29qp62RDXBvEvP_inv7.als","CORRECT",false,false,false,false,false,true,true
"socialMedia/correct/CvKgb3eaupb7WmT8j_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/CybdxzYzM3XTTSvkd_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/DBFAsbtGEMPLBeFbg_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/DBzcZcfaZb34rx7Na_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/DJH7BHiJvxTrC7aH4_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/DKRg2CYF3KKvPDwxT_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/DN6JQf2YJ22GZ4XMw_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/DWHp2zxfgRzSrWBZD_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/Dd8Rh2P3x3ukqgE7c_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/DdgfpA3CjwwSEe8bR_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/DdusLZkTW96pJzfD5_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/DeNkhbQG8x6WfgNSi_inv7.als","CORRECT",false,false,false,false,false,true,true
"socialMedia/correct/Dg9xx4Drs54QPtYGq_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/DhzK9e7EuKpPsAm2z_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/DipmQkhwZF2TNQLho_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/DkGQW67rPgfYSyAAv_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/DkYkAA7jj3ZKZFY4d_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/DnKuvxcnYzMwAFYdo_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/DoCgbZrawQqsdgP4f_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/DpbmZBFEQw3ypX6rR_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/E2Sx4f2cg5fuq8cZy_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/E38pdGzLynWRAwhex_inv3.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/E6MrQSMeQ7HAAqSf5_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/E8ZHRFoRTSfxxp7YB_inv7.als","CORRECT",false,false,false,false,false,true,true
"socialMedia/correct/EAa8dwRAEQDFkMAZq_inv7.als","CORRECT",false,false,false,false,false,true,true
"socialMedia/correct/EEdEBBebZ3kKhnA6s_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/EGh8SHzpEyyhXLyKM_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/EGrum7xDMw5RMWWpg_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/EJ6uJrcPWNKryoifC_inv2.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/EJEfJu7e8ZQetcx9P_inv1.als","CORRECT",false,true,false,true,true,true,true
"socialMedia/correct/ELXD8CPvLqHuvbJzX_inv2.als","CORRECT",false,true,false,true,true,true,true
