relativePath,problemClass,status,leftPredicate,rightPredicate,success,equivalent,distance,parseNanos,engineNanos,totalNanos,parseCpuNanos,engineCpuNanos,totalCpuNanos,rawAstNodes,representationUnits,eclasses,enodes,unions,rebuilds,rewriteApplications,iterations,slots,slotMappings,redundantSlots,estimatedBytes,error
"classroom_fol/correct/FEBLKs3dNSYBkGGtm_inv10.als","classroom_fol","CORRECT","inv10","inv10c",true,false,13,1640474,207594,1861908,1641173,208520,1861793,45,51,49,51,2,1,11,1,48,115,0,14160,""
"classroom_fol/correct/FEGTpRBbKkqTZjDmM_inv3.als","classroom_fol","CORRECT","inv3","inv3c",true,false,13,4970601,157813,5133494,1999063,157989,2161332,35,46,43,46,3,2,14,2,21,54,0,12214,""
"classroom_fol/correct/FGiDJqJ93YdC6hvLM_inv9.als","classroom_fol","CORRECT","inv9","inv9c",true,false,18,12953183,296526,13254679,2680029,296879,2980688,45,59,55,59,4,3,17,3,62,163,0,16450,""
"classroom_fol/correct/FHTjZ5cGMLLd4pb46_inv8.als","classroom_fol","CORRECT","inv8","inv8c",true,false,18,11167368,483970,11658578,2187950,484189,2678699,42,57,53,57,4,3,15,3,60,159,0,15840,""
"classroom_fol/correct/FHr96gsddTubeSxzz_inv8.als","classroom_fol","CORRECT","inv8","inv8c",true,false,18,2383208,254765,2643314,1909283,254869,2167992,42,57,53,57,4,3,15,3,60,159,0,15840,""
"classroom_fol/correct/FK5QgZJEWEBNpRZ9S_inv5.als","classroom_fol","CORRECT","inv5","inv5c",true,false,15,1930519,101052,2037651,1931373,101389,2038002,26,35,33,35,2,1,7,1,17,41,0,9318,""
"classroom_fol/correct/FKYHfGwNGSSmW4AsB_inv5.als","classroom_fol","CORRECT","inv5","inv5c",true,false,15,1728616,100932,1835508,1727163,101000,1833043,26,35,33,35,2,1,7,1,17,41,0,9318,""
"classroom_fol/correct/FLBQMvjBSWdmCJLNE_inv13.als","classroom_fol","CORRECT","inv13","inv13c",true,false,23,1417809,1802646,3226465,1405984,1798453,3209007,40,50,47,50,3,32,47,32,37,91,0,13496,""
"classroom_fol/correct/FNReyrE7cbDa8brhQ_inv12.als","classroom_fol","CORRECT","inv12","inv12c",true,false,29,2014821,513161,2543502,2015942,513548,2543430,55,68,66,68,2,1,15,1,60,141,0,18820,""
"classroom_fol/correct/FPRL4ydbBhL9RMEkN_inv1.als","classroom_fol","CORRECT","inv1","inv1c",true,false,9,3145574,67802,3219976,2033513,67829,2106892,19,25,23,25,2,1,4,1,7,17,0,6394,""
"classroom_fol/correct/FQwXvLfsHybyndn3F_inv2.als","classroom_fol","CORRECT","inv2","inv2c",true,false,9,6983462,62451,7052543,2409740,62500,2477590,17,25,23,25,2,1,3,1,7,17,0,6346,""
"classroom_fol/correct/FRArH9kSkgvApSnJi_inv7.als","classroom_fol","CORRECT","inv7","inv7c",true,false,13,10245449,118702,10370401,2312059,119030,2436029,26,33,31,33,2,1,9,1,11,25,0,8580,""
"classroom_fol/correct/FSNvww9BQo6iknqtn_inv11.als","classroom_fol","CORRECT","inv11","inv11c",true,false,28,4565863,2161934,6747567,2251291,647998,2916549,61,99,94,99,5,3,22,3,88,216,0,27194,""
"classroom_fol/correct/FWRtWn6MfbiPW6smM_inv5.als","classroom_fol","CORRECT","inv5","inv5c",true,false,17,2802117,81062,2887909,1638404,81150,1723644,28,39,37,39,2,1,7,1,21,49,0,10354,""
"classroom_fol/correct/FaQmzKyGRYAPsNvSZ_inv10.als","classroom_fol","CORRECT","inv10","inv10c",true,false,13,16470846,257805,16743481,2520508,258349,2792257,45,51,49,51,2,1,11,1,48,115,0,14160,""
"classroom_fol/correct/FdDxFxxWEqmWT8ka7_inv7.als","classroom_fol","CORRECT","inv7","inv7c",true,false,12,2914030,187634,3116314,1766273,187769,1967392,36,45,43,45,2,1,9,1,29,69,0,12096,""
"classroom_fol/correct/FdzZERH243rxkXbpf_inv13.als","classroom_fol","CORRECT","inv13","inv13c",true,false,20,7256158,1616063,8879411,2283421,1616803,3905754,36,50,47,50,3,32,45,32,39,95,0,13488,""
"classroom_fol/correct/FfEBd7FCsk8ARjwev_inv1.als","classroom_fol","CORRECT","inv1","inv1c",true,false,9,5992012,65471,6066433,2035492,65550,2108512,19,25,23,25,2,1,4,1,7,17,0,6394,""
"classroom_fol/correct/Fhke7BBihuBiCrc6X_inv10.als","classroom_fol","CORRECT","inv10","inv10c",true,false,13,3074613,159364,3301478,2212441,159509,2394180,45,51,49,51,2,1,11,1,48,115,0,14160,""
"classroom_fol/correct/FiNn69ozg4kbGA6td_inv14.als","classroom_fol","CORRECT","inv14","inv14c",true,false,30,1686565,673033,2365418,1687423,673078,2365311,77,108,102,108,6,4,33,4,158,387,0,30896,""
"classroom_fol/correct/FoAecKXjAfepCbzdt_inv15.als","classroom_fol","CORRECT","inv15","inv15c",true,false,15,8617085,244025,8876851,1861812,244569,2121011,42,54,52,54,2,1,12,1,27,65,0,14362,""
"classroom_fol/correct/Fprz8GtxxGHLLFpu2_inv9.als","classroom_fol","CORRECT","inv9","inv9c",true,false,23,6817589,214834,7038683,2188021,214919,2408210,49,59,55,59,4,3,18,3,60,159,0,16490,""
"classroom_fol/correct/FqHepagDDcRFQ6W8k_inv3.als","classroom_fol","CORRECT","inv3","inv3c",true,false,13,8008653,156553,8170906,2162251,156679,2323750,35,46,43,46,3,2,14,2,21,54,0,12214,""
"classroom_fol/correct/FqyxSWm4vzyJnvsWb_inv8.als","classroom_fol","CORRECT","inv8","inv8c",true,false,18,6346979,487860,6840859,2100532,289690,2394702,42,57,53,57,4,3,15,3,60,159,0,15840,""
