elapsedNanos,threadId,stage,durationNanos,heapDeltaBytes,usedHeapBytes,activeWorkers,rawAstNodes,masgVertices,masgEdges,normalForms,quantifiers,temporalNodes,normalizedNodes,proxyBytes
66109053,28,"raw-ast",64117094,24117248,88772224,7,64,0,0,0,0,0,0,6144
66109163,33,"raw-ast",63845902,18874368,88772224,8,29,0,0,0,0,0,0,2784
66109463,32,"raw-ast",63908162,19922944,88772224,8,24,0,0,0,0,0,0,2304
66109543,29,"raw-ast",64058454,23068672,88772224,8,22,0,0,0,0,0,0,2112
66110263,26,"raw-ast",64120694,24117248,88772224,7,17,0,0,0,0,0,0,1632
66112493,30,"raw-ast",64032203,22020096,88772224,8,64,0,0,0,0,0,0,6144
66114583,31,"raw-ast",63972953,20971520,88772224,5,41,0,0,0,0,0,0,3936
66128053,27,"raw-ast",64139114,24117248,88772224,8,41,0,0,0,0,0,0,3936
78414337,26,"masg",6456960,1048576,90869376,8,0,13,11,0,0,0,0,2488
78428707,33,"masg",2260061,0,90869376,7,0,22,26,0,0,0,0,4624
78495938,31,"masg",3951817,1048576,90869376,6,0,26,35,0,0,0,0,5704
78541038,29,"masg",6247708,1048576,90869376,5,0,16,18,0,0,0,0,3312
78599169,28,"masg",4131098,1048576,90869376,4,0,23,55,0,0,0,0,6392
78628939,27,"masg",6224478,1048576,90869376,3,0,24,36,0,0,0,0,5472
78681780,32,"masg",6157247,1048576,90869376,2,0,18,19,0,0,0,0,3656
78764240,30,"masg",2872246,0,90869376,1,0,28,61,0,0,0,0,7448
83077620,26,"normalize-temporal-skeleton",2151209,3145728,94015104,8,0,0,0,2,0,2,8,1152
83084520,29,"normalize-temporal-skeleton",2161279,3145728,94015104,7,0,0,0,1,0,1,6,800
83089140,32,"normalize-temporal-skeleton",2164709,3145728,94015104,7,0,0,0,1,0,1,13,1584
83126661,33,"normalize-temporal-skeleton",2190900,3145728,94015104,5,0,0,0,1,0,1,13,1584
83288582,31,"normalize-temporal-skeleton",2334831,3145728,94015104,4,0,0,0,1,0,1,18,2144
83448514,28,"normalize-temporal-skeleton",2536434,3145728,94015104,3,0,0,0,1,0,1,36,4160
83531875,30,"normalize-temporal-skeleton",2619905,3145728,94015104,2,0,0,0,1,0,1,39,4496
83540125,27,"normalize-temporal-skeleton",2610674,3145728,94015104,1,0,0,0,1,0,1,31,3600
84517074,26,"normalize-alpha-beta-branch",111181,0,95063680,3,0,0,0,2,0,2,7,1040
84554594,26,"normalize-nnf",23010,0,95063680,4,0,0,0,2,0,2,7,1040
84596975,26,"normalize-prenex",29261,0,95063680,4,0,0,0,2,0,2,7,1040
84635035,26,"normalize-post-prenex-nnf",27630,0,95063680,5,0,0,0,2,0,2,7,1040
84664475,26,"normalize-aci",19470,0,95063680,5,0,0,0,2,0,2,7,1040
84719526,26,"normalize-saturation",45671,0,95063680,6,0,0,0,2,0,2,7,1040
84724586,29,"normalize-alpha-beta-branch",305513,0,95063680,5,0,0,0,1,0,1,5,688
84753246,26,"normalize-temporal-negation",21880,0,95063680,5,0,0,0,2,0,2,7,1040
84820417,29,"normalize-nnf",61761,0,95063680,8,0,0,0,1,0,1,5,688
84879677,29,"normalize-prenex",45560,0,95063680,8,0,0,0,1,0,1,5,688
84896667,26,"normalize-alpha-beta-branch",110311,0,95063680,8,0,0,0,2,0,2,7,1040
84978218,29,"normalize-post-prenex-nnf",88281,0,95063680,8,0,0,0,1,0,1,5,688
84980988,26,"normalize-nnf",75121,0,95063680,8,0,0,0,2,0,2,7,1040
84983138,32,"normalize-alpha-beta-branch",524655,0,95063680,6,0,0,0,1,0,1,10,1248
85025818,33,"normalize-alpha-beta-branch",504364,0,95063680,8,0,0,0,1,0,1,10,1248
85031369,26,"normalize-prenex",41541,0,95063680,8,0,0,0,2,0,2,7,1040
85045239,29,"normalize-aci",58331,0,95063680,6,0,0,0,1,0,1,5,688
85092149,29,"normalize-saturation",34960,0,95063680,8,0,0,0,1,0,1,5,688
85102239,29,"normalize-temporal-negation",3620,0,95063680,8,0,0,0,1,0,1,5,688
85132439,26,"normalize-post-prenex-nnf",81600,0,95063680,8,0,0,0,2,0,2,7,1040
85181350,32,"normalize-nnf",171522,0,95063680,8,0,0,0,1,0,1,10,1248
85230580,33,"normalize-nnf",175991,0,95063680,8,0,0,0,1,0,1,10,1248
85327891,26,"normalize-aci",184581,0,95063680,8,0,0,0,2,0,2,7,1040
85383442,31,"normalize-alpha-beta-branch",773907,0,95063680,8,0,0,0,1,0,1,16,1920
85407292,29,"normalize-reachable-egraph",295773,0,95063680,8,0,0,0,1,0,1,5,688
85617484,31,"normalize-nnf",220352,0,95063680,8,0,0,0,1,0,1,15,1808
85701695,26,"normalize-saturation",365824,0,95063680,8,0,0,0,2,0,2,7,1040
85714785,26,"normalize-temporal-negation",4180,0,95063680,8,0,0,0,2,0,2,7,1040
85760135,26,"normalize-reachable-egraph",35180,0,95063680,8,0,0,0,2,0,2,7,1040
85911777,28,"normalize-alpha-beta-branch",1105861,0,95063680,8,0,0,0,1,0,1,32,3712
86126279,28,"normalize-nnf",198912,0,95063680,8,0,0,0,1,0,1,32,3712
86200859,27,"normalize-alpha-beta-branch",1502904,0,95063680,8,0,0,0,1,0,1,27,3152
86410541,27,"normalize-nnf",169191,0,95063680,8,0,0,0,1,0,1,26,3040
86531552,29,"canonical-metadata",1110830,0,95063680,8,0,0,0,1,0,1,5,688
86532782,26,"canonical-metadata",752877,0,95063680,8,0,0,0,2,0,2,7,1040
86611743,26,"normalize-temporal-skeleton",51350,0,95063680,8,0,0,0,1,0,1,6,800
86711634,29,"normalize-temporal-skeleton",161691,0,95063680,8,0,0,0,1,0,1,14,1696
86718274,26,"normalize-alpha-beta-branch",45610,0,95063680,7,0,0,0,1,0,1,5,688
86745754,26,"normalize-nnf",20490,0,95063680,7,0,0,0,1,0,1,5,688
86770755,26,"normalize-prenex",19740,0,95063680,8,0,0,0,1,0,1,5,688
86810375,26,"normalize-post-prenex-nnf",33570,0,95063680,8,0,0,0,1,0,1,5,688
86856026,26,"normalize-aci",40111,0,95063680,8,0,0,0,1,0,1,5,688
86872366,29,"normalize-alpha-beta-branch",118481,0,95063680,8,0,0,0,1,0,1,11,1360
86911126,26,"normalize-saturation",49570,0,95063680,8,0,0,0,1,0,1,5,688
86922866,26,"normalize-temporal-negation",3810,0,95063680,8,0,0,0,1,0,1,5,688
86936226,29,"normalize-nnf",55540,0,95063680,8,0,0,0,1,0,1,11,1360
86941346,26,"normalize-reachable-egraph",12260,0,95063680,8,0,0,0,1,0,1,5,688
86962027,26,"canonical-metadata",14081,0,95063680,8,0,0,0,1,0,1,5,688
87162978,26,"canonical-prepared",0,0,95063680,7,0,0,0,3,0,3,12,2496
87270819,30,"normalize-alpha-beta-branch",2505743,1048576,96112256,8,0,0,0,1,0,1,31,3600
87386660,30,"normalize-nnf",94090,0,96112256,8,0,0,0,1,0,1,31,3600
88155428,26,"distance",984920,1048576,96112256,8,0,0,0,3,0,3,12,2576
88167348,26,"result-bookkeeping",0,0,96112256,7,0,0,0,0,0,0,0,256
89031726,32,"normalize-prenex",3842286,1048576,96112256,8,0,0,0,1,1,1,5,800
89078646,29,"normalize-prenex",2131150,2097152,97160832,8,0,0,0,1,1,1,6,912
89078776,33,"normalize-prenex",3835516,2097152,97160832,8,0,0,0,1,1,1,5,800
89102206,32,"normalize-post-prenex-nnf",57050,1048576,97160832,8,0,0,0,1,1,1,5,800
89178337,32,"normalize-aci",69211,0,97160832,8,0,0,0,1,1,1,5,800
89245478,32,"normalize-saturation",61151,0,97160832,8,0,0,0,1,1,1,5,800
89251768,33,"normalize-post-prenex-nnf",157742,0,97160832,8,0,0,0,1,1,1,5,800
89255858,32,"normalize-temporal-negation",4790,0,97160832,8,0,0,0,1,1,1,5,800
89270068,29,"normalize-post-prenex-nnf",176982,0,97160832,8,0,0,0,1,1,1,6,912
89297558,32,"normalize-reachable-egraph",14160,0,97160832,7,0,0,0,1,1,1,5,800
89325808,32,"canonical-metadata",22610,0,97160832,8,0,0,0,1,1,1,5,800
89327878,31,"normalize-prenex",3701764,2097152,97160832,7,0,0,0,1,1,1,10,1360
89374299,29,"normalize-aci",91791,0,97160832,8,0,0,0,1,1,1,6,912
89399899,33,"normalize-aci",98901,0,97160832,8,0,0,0,1,1,1,5,800
89425899,28,"normalize-prenex",3288290,2097152,97160832,7,0,0,0,1,2,1,26,3264
89440549,32,"normalize-temporal-skeleton",104301,0,97160832,8,0,0,0,1,0,1,8,1024
89449820,27,"normalize-prenex",3009068,2097152,97160832,7,0,0,0,1,3,1,13,1920
89471090,29,"normalize-saturation",47011,0,97160832,8,0,0,0,1,1,1,6,912
89492940,33,"normalize-saturation",62901,0,97160832,7,0,0,0,1,1,1,5,800
89501590,29,"normalize-temporal-negation",3710,0,97160832,7,0,0,0,1,1,1,6,912
89514560,33,"normalize-temporal-negation",10640,0,97160832,7,0,0,0,1,1,1,5,800
89522050,32,"normalize-alpha-beta-branch",63420,0,97160832,8,0,0,0,1,0,1,7,912
89534830,29,"normalize-reachable-egraph",18210,0,97160832,8,0,0,0,1,1,1,6,912
89538460,33,"normalize-reachable-egraph",15500,0,97160832,7,0,0,0,1,1,1,5,800
89561851,32,"normalize-nnf",33941,0,97160832,8,0,0,0,1,0,1,7,912
89564461,33,"canonical-metadata",18591,0,97160832,7,0,0,0,1,1,1,5,800
89573681,29,"canonical-metadata",31771,0,97160832,7,0,0,0,1,1,1,6,912
89582831,29,"canonical-prepared",0,0,97160832,7,0,0,0,2,1,2,11,2304
89595311,32,"normalize-prenex",26630,0,97160832,8,0,0,0,1,0,1,7,912
89647411,32,"normalize-post-prenex-nnf",47590,0,97160832,8,0,0,0,1,0,1,7,912
89693352,32,"normalize-aci",40961,0,97160832,8,0,0,0,1,0,1,7,912
89693562,30,"normalize-prenex",2288691,1048576,97160832,8,0,0,0,1,3,1,24,3152
89746012,33,"normalize-temporal-skeleton",168661,0,97160832,8,0,0,0,1,0,1,15,1808
89752422,32,"normalize-saturation",54110,0,97160832,7,0,0,0,1,0,1,7,912
89760762,32,"normalize-temporal-negation",2530,0,97160832,7,0,0,0,1,0,1,7,912
89780093,32,"normalize-reachable-egraph",14871,0,97160832,7,0,0,0,1,0,1,7,912
89803453,32,"canonical-metadata",18890,0,97160832,7,0,0,0,1,0,1,7,912
89808703,32,"canonical-prepared",0,0,97160832,6,0,0,0,2,1,2,12,2496
89818483,31,"normalize-post-prenex-nnf",473154,0,97160832,7,0,0,0,1,1,1,10,1360
89997325,32,"distance",186872,0,97160832,8,0,0,0,2,1,2,12,2576
90002415,29,"distance",416694,0,97160832,7,0,0,0,2,1,2,11,2352
90004905,32,"result-bookkeeping",0,0,97160832,7,0,0,0,0,0,0,0,256
90015375,29,"result-bookkeeping",0,0,97160832,6,0,0,0,0,0,0,0,256
90100416,31,"normalize-aci",249153,0,97160832,8,0,0,0,1,1,1,10,1360
90219567,27,"normalize-post-prenex-nnf",753557,0,97160832,8,0,0,0,1,3,1,13,1920
90221327,33,"normalize-alpha-beta-branch",389964,0,97160832,7,0,0,0,1,0,1,12,1472
90222657,28,"normalize-post-prenex-nnf",782158,0,97160832,8,0,0,0,1,2,1,26,3264
90367528,33,"normalize-nnf",128871,0,97160832,8,0,0,0,1,0,1,12,1472
90419399,31,"normalize-saturation",307363,0,97160832,8,0,0,0,1,1,1,10,1360
90444079,30,"normalize-post-prenex-nnf",731927,0,97160832,8,0,0,0,1,3,1,24,3152
90447169,31,"normalize-temporal-negation",4760,0,97160832,8,0,0,0,1,1,1,10,1360
90466349,28,"normalize-aci",232862,0,97160832,8,0,0,0,1,2,1,22,2816
90487709,31,"normalize-reachable-egraph",27540,0,97160832,8,0,0,0,1,1,1,10,1360
90495859,33,"normalize-prenex",112581,0,97160832,8,0,0,0,1,1,1,7,1024
90522120,31,"canonical-metadata",28181,0,97160832,8,0,0,0,1,1,1,10,1360
90531740,27,"normalize-aci",295273,0,97160832,7,0,0,0,1,3,1,13,1920
90573550,33,"normalize-post-prenex-nnf",68151,0,97160832,8,0,0,0,1,1,1,7,1024
90631581,33,"normalize-aci",50221,1048576,98209408,8,0,0,0,1,1,1,7,1024
90717801,33,"normalize-saturation",79550,0,98209408,8,0,0,0,1,1,1,7,1024
90722441,30,"normalize-aci",260062,1048576,98209408,8,0,0,0,1,3,1,23,3040
90726941,33,"normalize-temporal-negation",2980,0,98209408,8,0,0,0,1,1,1,7,1024
90748782,31,"normalize-temporal-skeleton",215142,1048576,98209408,7,0,0,0,1,0,1,19,2256
90753592,33,"normalize-reachable-egraph",13670,0,98209408,7,0,0,0,1,1,1,7,1024
90780072,33,"canonical-metadata",19940,0,98209408,7,0,0,0,1,1,1,7,1024
90786522,33,"canonical-prepared",0,0,98209408,6,0,0,0,2,2,2,12,2560
90856993,33,"distance",68731,0,98209408,8,0,0,0,2,2,2,12,2640
90862123,33,"result-bookkeeping",0,0,98209408,7,0,0,0,0,0,0,0,256
91308967,28,"normalize-saturation",834468,1048576,98209408,8,0,0,0,1,2,1,22,2816
91324317,28,"normalize-temporal-negation",4220,0,98209408,8,0,0,0,1,2,1,22,2816
91338217,27,"normalize-saturation",798107,1048576,98209408,8,0,0,0,1,3,1,13,1920
91355187,27,"normalize-temporal-negation",4760,0,98209408,8,0,0,0,1,3,1,13,1920
91380787,28,"normalize-reachable-egraph",44290,0,98209408,8,0,0,0,1,2,1,22,2816
91388807,27,"normalize-reachable-egraph",25830,0,98209408,8,0,0,0,1,3,1,13,1920
91425448,31,"normalize-alpha-beta-branch",626466,0,98209408,8,0,0,0,1,0,1,17,2032
91435158,28,"canonical-metadata",48561,0,98209408,7,0,0,0,1,2,1,22,2816
91436808,27,"canonical-metadata",40710,0,98209408,7,0,0,0,1,3,1,13,1920
91530149,27,"normalize-temporal-skeleton",81161,0,98209408,8,0,0,0,1,0,1,7,912
91547889,30,"normalize-saturation",795847,0,98209408,8,0,0,0,1,3,1,23,3040
91570319,30,"normalize-temporal-negation",7920,1048576,99257984,8,0,0,0,1,3,1,23,3040
91579259,27,"normalize-alpha-beta-branch",30130,1048576,99257984,7,0,0,0,1,0,1,6,800
91596109,31,"normalize-nnf",158691,1048576,99257984,8,0,0,0,1,0,1,16,1920
91599969,27,"normalize-nnf",11850,0,99257984,7,0,0,0,1,0,1,6,800
91614280,30,"normalize-reachable-egraph",31351,0,99257984,8,0,0,0,1,3,1,23,3040
91630140,27,"normalize-prenex",20440,0,99257984,8,0,0,0,1,0,1,6,800
91645260,28,"normalize-temporal-skeleton",200742,1048576,99257984,8,0,0,0,1,0,1,21,2480
91670600,27,"normalize-post-prenex-nnf",26570,0,99257984,7,0,0,0,1,0,1,6,800
91675660,30,"canonical-metadata",54680,0,99257984,6,0,0,0,1,3,1,23,3040
91708820,27,"normalize-aci",29820,0,99257984,7,0,0,0,1,0,1,6,800
91762461,31,"normalize-prenex",158932,0,99257984,8,0,0,0,1,1,1,11,1472
91779991,27,"normalize-saturation",62950,0,99257984,8,0,0,0,1,0,1,6,800
91790021,27,"normalize-temporal-negation",2630,0,99257984,8,0,0,0,1,0,1,6,800
91812291,27,"normalize-reachable-egraph",16750,0,99257984,8,0,0,0,1,0,1,6,800
91833552,27,"canonical-metadata",16181,0,99257984,8,0,0,0,1,0,1,6,800
91841582,27,"canonical-prepared",0,0,99257984,7,0,0,0,2,3,2,19,4016
91944823,27,"distance",100311,0,99257984,8,0,0,0,2,3,2,19,4160
91949053,27,"result-bookkeeping",0,0,99257984,7,0,0,0,0,0,0,0,256
92032343,30,"normalize-temporal-skeleton",344573,0,99257984,8,0,0,0,1,0,1,24,2816
92258485,28,"normalize-alpha-beta-branch",507944,0,99257984,8,0,0,0,1,0,1,18,2144
92260556,31,"normalize-post-prenex-nnf",482585,0,99257984,8,0,0,0,1,1,1,11,1472
92524198,28,"normalize-nnf",238512,0,99257984,8,0,0,0,1,0,1,18,2144
92648579,31,"normalize-aci",363863,0,99257984,8,0,0,0,1,1,1,11,1472
92667289,28,"normalize-prenex",137421,0,99257984,8,0,0,0,1,2,1,12,1696
92714870,30,"normalize-alpha-beta-branch",453774,1048576,100306560,8,0,0,0,1,0,1,21,2480
92721180,28,"normalize-post-prenex-nnf",48571,1048576,100306560,7,0,0,0,1,2,1,12,1696
92758580,28,"normalize-aci",33690,0,100306560,8,0,0,0,1,2,1,10,1472
92778130,30,"normalize-nnf",54320,0,100306560,8,0,0,0,1,0,1,21,2480
92832761,31,"normalize-saturation",165392,1048576,100306560,8,0,0,0,1,1,1,11,1472
92845801,28,"normalize-saturation",82931,0,100306560,7,0,0,0,1,2,1,10,1472
92868161,31,"normalize-temporal-negation",20470,0,100306560,8,0,0,0,1,1,1,11,1472
92869221,28,"normalize-temporal-negation",6100,0,100306560,8,0,0,0,1,2,1,10,1472
92869421,30,"normalize-prenex",84891,0,100306560,8,0,0,0,1,1,1,16,2032
92884941,28,"normalize-reachable-egraph",9810,0,100306560,8,0,0,0,1,2,1,10,1472
92901131,31,"normalize-reachable-egraph",21210,0,100306560,8,0,0,0,1,1,1,11,1472
92903611,28,"canonical-metadata",14330,0,100306560,8,0,0,0,1,2,1,10,1472
92909781,28,"canonical-prepared",0,0,100306560,7,0,0,0,2,4,2,32,6528
92931332,31,"canonical-metadata",22561,0,100306560,8,0,0,0,1,1,1,11,1472
92938582,30,"normalize-post-prenex-nnf",60951,0,100306560,7,0,0,0,1,1,1,16,2032
92940942,31,"canonical-prepared",0,0,100306560,7,0,0,0,2,2,2,21,4288
92988982,30,"normalize-aci",44250,0,100306560,8,0,0,0,1,1,1,15,1920
92989132,28,"distance",77901,0,100306560,8,0,0,0,2,4,2,32,6664
92993842,28,"result-bookkeeping",0,0,100306560,6,0,0,0,0,0,0,0,256
93063003,31,"distance",118571,0,100306560,8,0,0,0,2,2,2,21,4464
93069533,31,"result-bookkeeping",0,0,100306560,7,0,0,0,0,0,0,0,256
93089003,30,"normalize-saturation",93381,0,100306560,8,0,0,0,1,1,1,15,1920
93099203,30,"normalize-temporal-negation",2510,0,100306560,8,0,0,0,1,1,1,15,1920
93123223,30,"normalize-reachable-egraph",18590,0,100306560,8,0,0,0,1,1,1,15,1920
93151904,30,"canonical-metadata",23040,0,100306560,8,0,0,0,1,1,1,15,1920
93157824,30,"canonical-prepared",0,0,100306560,7,0,0,0,2,4,2,38,7680
93388506,30,"distance",228602,0,100306560,8,0,0,0,2,4,2,38,7824
93394816,30,"result-bookkeeping",0,0,100306560,7,0,0,0,0,0,0,0,256
113967957,32,"raw-ast",23945982,8388608,105549440,8,36,0,0,0,0,0,0,3456
114493992,29,"raw-ast",24463787,9437184,106598016,8,45,0,0,0,0,0,0,4320
114531932,32,"masg",533375,1048576,106598016,7,0,24,31,0,0,0,0,5192
114693293,26,"raw-ast",26382364,11534336,107646592,8,92,0,0,0,0,0,0,8832
114747694,32,"normalize-temporal-skeleton",200812,1048576,107646592,7,0,0,0,1,0,1,14,1696
114878965,32,"normalize-alpha-beta-branch",92581,1048576,108695168,7,0,0,0,1,0,1,11,1360
114939736,32,"normalize-nnf",55791,0,108695168,8,0,0,0,1,0,1,11,1360
114989496,32,"normalize-prenex",46220,0,108695168,8,0,0,0,1,1,1,6,912
115027597,32,"normalize-post-prenex-nnf",34021,0,108695168,8,0,0,0,1,1,1,6,912
115060487,32,"normalize-aci",28620,0,108695168,8,0,0,0,1,1,1,6,912
115091827,32,"normalize-saturation",27770,0,108695168,8,0,0,0,1,1,1,6,912
115096037,32,"normalize-temporal-negation",1740,0,108695168,8,0,0,0,1,1,1,6,912
115108087,32,"normalize-reachable-egraph",8670,0,108695168,8,0,0,0,1,1,1,6,912
115123837,32,"canonical-metadata",11810,0,108695168,8,0,0,0,1,1,1,6,912
115206178,32,"normalize-temporal-skeleton",76040,0,108695168,8,0,0,0,1,0,1,19,2256
115259639,29,"masg",687007,2097152,108695168,8,0,27,42,0,0,0,0,6240
115446220,32,"normalize-alpha-beta-branch",219602,0,108695168,8,0,0,0,1,0,1,17,2032
115532041,32,"normalize-nnf",81460,0,108695168,8,0,0,0,1,0,1,16,1920
115549971,29,"normalize-temporal-skeleton",266382,0,108695168,8,0,0,0,1,0,1,27,3152
115638902,32,"normalize-prenex",102731,0,108695168,7,0,0,0,1,1,1,11,1472
115737403,32,"normalize-post-prenex-nnf",94151,0,108695168,8,0,0,0,1,1,1,11,1472
115817604,32,"normalize-aci",75981,0,108695168,8,0,0,0,1,1,1,11,1472
115832474,26,"masg",947639,0,108695168,8,0,30,87,0,0,0,0,9192
115983126,33,"raw-ast",24954702,10485760,108695168,8,61,0,0,0,0,0,0,5856
116004936,32,"normalize-saturation",182832,0,108695168,7,0,0,0,1,1,1,11,1472
116010926,32,"normalize-temporal-negation",1970,0,108695168,7,0,0,0,1,1,1,11,1472
116020936,29,"normalize-alpha-beta-branch",340603,0,108695168,8,0,0,0,1,0,1,21,2480
116025866,32,"normalize-reachable-egraph",11010,0,108695168,8,0,0,0,1,1,1,11,1472
116045536,32,"canonical-metadata",15530,0,108695168,8,0,0,0,1,1,1,11,1472
116050896,32,"canonical-prepared",0,0,108695168,7,0,0,0,2,2,2,17,3520
116100547,32,"distance",48321,0,108695168,8,0,0,0,2,2,2,17,3600
116104327,32,"result-bookkeeping",0,0,108695168,7,0,0,0,0,0,0,0,256
116144737,26,"normalize-temporal-skeleton",293903,0,108695168,8,0,0,0,1,0,1,65,7408
116197508,29,"normalize-nnf",109171,0,108695168,7,0,0,0,1,0,1,21,2480
116348409,29,"normalize-prenex",142301,1048576,109743744,8,0,0,0,1,2,1,11,1584
116448550,29,"normalize-post-prenex-nnf",93551,0,109743744,8,0,0,0,1,2,1,11,1584
116504880,29,"normalize-aci",51440,0,109743744,8,0,0,0,1,2,1,11,1584
116606721,29,"normalize-saturation",95391,1048576,110792320,8,0,0,0,1,2,1,11,1584
116615401,29,"normalize-temporal-negation",2350,0,110792320,8,0,0,0,1,2,1,11,1584
116642542,29,"normalize-reachable-egraph",20251,0,110792320,8,0,0,0,1,2,1,11,1584
116679282,29,"canonical-metadata",29150,0,110792320,8,0,0,0,1,2,1,11,1584
116788573,29,"normalize-temporal-skeleton",100001,1048576,111840896,8,0,0,0,1,0,1,17,2032
116876534,33,"masg",857928,3145728,111840896,8,0,28,56,0,0,0,0,7168
117023205,26,"normalize-alpha-beta-branch",726997,3145728,111840896,8,0,0,0,1,0,1,54,6176
117185417,28,"raw-ast",24178155,12582912,112889472,8,45,0,0,0,0,0,0,4320
117205607,33,"normalize-temporal-skeleton",313063,1048576,112889472,7,0,0,0,1,0,1,34,3936
117274157,29,"normalize-alpha-beta-branch",447914,1048576,112889472,7,0,0,0,1,0,1,25,2928
117371058,27,"raw-ast",25399135,13631488,112889472,7,46,0,0,0,0,0,0,4416
117474439,29,"normalize-nnf",187241,0,112889472,8,0,0,0,1,0,1,23,2704
117533900,26,"normalize-nnf",491915,1048576,112889472,8,0,0,0,1,0,1,54,6176
117705921,29,"normalize-prenex",223342,0,112889472,8,0,0,0,1,1,1,18,2256
118014754,28,"masg",802777,0,112889472,8,0,28,37,0,0,0,0,6104
118052835,29,"normalize-post-prenex-nnf",340024,0,112889472,8,0,0,0,1,1,1,18,2256
118126305,30,"raw-ast",24715569,12582912,112889472,8,65,0,0,0,0,0,0,6240
118144225,27,"masg",745556,0,112889472,8,0,26,37,0,0,0,0,5816
118201266,28,"normalize-temporal-skeleton",166642,0,112889472,8,0,0,0,1,0,1,20,2368
118334467,27,"normalize-temporal-skeleton",174671,0,112889472,7,0,0,0,1,0,1,21,2480
118385388,29,"normalize-aci",319583,0,112889472,7,0,0,0,1,1,1,18,2256
118410968,33,"normalize-alpha-beta-branch",1015659,0,112889472,7,0,0,0,1,0,1,31,3600
118557399,26,"normalize-prenex",982299,0,112889472,8,0,0,0,1,4,1,49,6064
118706201,29,"normalize-saturation",310363,0,112889472,8,0,0,0,1,1,1,18,2256
118716481,29,"normalize-temporal-negation",2070,0,112889472,8,0,0,0,1,1,1,18,2256
118738951,29,"normalize-reachable-egraph",16020,0,112889472,8,0,0,0,1,1,1,18,2256
118765941,29,"canonical-metadata",22430,0,112889472,8,0,0,0,1,1,1,18,2256
118771181,29,"canonical-prepared",0,0,112889472,7,0,0,0,2,3,2,29,5936
118859402,30,"masg",719397,0,112889472,8,0,32,59,0,0,0,0,7912
118881252,28,"normalize-alpha-beta-branch",502804,0,112889472,8,0,0,0,1,0,1,18,2144
118893523,29,"distance",121242,0,112889472,8,0,0,0,2,3,2,29,6112
118900043,29,"result-bookkeeping",0,0,112889472,7,0,0,0,0,0,0,0,256
118909313,33,"normalize-nnf",476435,0,112889472,7,0,0,0,1,0,1,30,3488
118969873,27,"normalize-alpha-beta-branch",538645,0,112889472,8,0,0,0,1,0,1,18,2144
119097984,28,"normalize-nnf",206041,0,112889472,8,0,0,0,1,0,1,17,2032
119171845,30,"normalize-temporal-skeleton",300583,0,112889472,8,0,0,0,1,0,1,34,3936
119172985,27,"normalize-nnf",191242,0,112889472,7,0,0,0,1,0,1,18,2144
119297196,28,"normalize-prenex",193961,0,112889472,7,0,0,0,1,1,1,12,1584
119393197,27,"normalize-prenex",210432,0,112889472,7,0,0,0,1,2,1,12,1696
119488978,33,"normalize-prenex",567905,0,112889472,8,0,0,0,1,3,1,23,3040
119592689,28,"normalize-post-prenex-nnf",291323,0,112889472,8,0,0,0,1,1,1,12,1584
119665250,27,"normalize-post-prenex-nnf",265473,0,112889472,8,0,0,0,1,2,1,12,1696
119759341,28,"normalize-aci",161892,1048576,113938048,8,0,0,0,1,1,1,11,1472
119795421,27,"normalize-aci",125631,1048576,113938048,8,0,0,0,1,2,1,12,1696
119866992,28,"normalize-saturation",103461,0,113938048,8,0,0,0,1,1,1,11,1472
119872812,28,"normalize-temporal-negation",1570,0,113938048,8,0,0,0,1,1,1,11,1472
119889072,28,"normalize-reachable-egraph",12750,0,113938048,8,0,0,0,1,1,1,11,1472
119908462,28,"canonical-metadata",15370,0,113938048,8,0,0,0,1,1,1,11,1472
119920262,27,"normalize-saturation",120131,0,113938048,8,0,0,0,1,2,1,12,1696
119930352,27,"normalize-temporal-negation",3050,0,113938048,8,0,0,0,1,2,1,12,1696
119950592,27,"normalize-reachable-egraph",13540,0,113938048,8,0,0,0,1,2,1,12,1696
119976373,27,"canonical-metadata",20301,0,113938048,8,0,0,0,1,2,1,12,1696
120063283,28,"normalize-temporal-skeleton",149271,0,113938048,8,0,0,0,1,0,1,19,2256
120139194,27,"normalize-temporal-skeleton",155991,0,113938048,7,0,0,0,1,0,1,18,2144
120216535,26,"normalize-post-prenex-nnf",1638335,1048576,113938048,7,0,0,0,1,4,1,49,6064
120269895,33,"normalize-post-prenex-nnf",768757,1048576,113938048,8,0,0,0,1,3,1,23,3040
120304756,30,"normalize-alpha-beta-branch",833488,1048576,113938048,7,0,0,0,1,0,1,28,3264
120321306,27,"normalize-alpha-beta-branch",84031,0,113938048,7,0,0,0,1,0,1,15,1808
120342166,27,"normalize-nnf",16590,0,113938048,7,0,0,0,1,0,1,15,1808
120353326,30,"normalize-nnf",41660,0,113938048,8,0,0,0,1,0,1,28,3264
120495437,27,"normalize-prenex",150061,0,113938048,8,0,0,0,1,1,1,10,1360
120537588,28,"normalize-alpha-beta-branch",367634,0,113938048,8,0,0,0,1,0,1,16,1920
120654609,27,"normalize-post-prenex-nnf",154302,0,113938048,8,0,0,0,1,1,1,10,1360
120764700,27,"normalize-aci",105831,0,113938048,8,0,0,0,1,1,1,10,1360
120772370,28,"normalize-nnf",230282,0,113938048,8,0,0,0,1,0,1,16,1920
120789940,33,"normalize-aci",442094,0,113938048,8,0,0,0,1,3,1,22,2928
