relativePath,problemClass,status,leftPredicate,rightPredicate,success,equivalent,distance,parseNanos,engineNanos,totalNanos,parseCpuNanos,engineCpuNanos,totalCpuNanos,rawAstNodes,representationUnits,eclasses,enodes,unions,rebuilds,rewriteApplications,iterations,slots,slotMappings,redundantSlots,estimatedBytes,error
"socialMedia/correct/476GWMWWDGjkkk9hd_inv4.als","socialMedia","CORRECT","inv4","inv4c",true,false,15,4822797,54251,4879338,1508515,54280,1564835,42,44,42,44,2,1,15,1,0,0,0,7266,""
"socialMedia/correct/47EHPG8AWy3o3RsRz_inv1.als","socialMedia","CORRECT","inv1","inv1c",true,true,0,6185356,20331,6207647,1530142,20330,1552292,26,22,21,22,1,1,6,1,0,0,0,3624,""
"socialMedia/correct/47nACbPK7ZaLrdv8m_inv1.als","socialMedia","CORRECT","inv1","inv1c",true,true,0,6061994,40191,6104865,1546242,33440,1581812,26,22,21,22,1,1,6,1,0,0,0,3624,""
"socialMedia/correct/499et86naTWExydbs_inv4.als","socialMedia","CORRECT","inv4","inv4c",true,false,27,7034968,92861,7129379,1628422,92890,1722282,53,81,77,81,4,3,24,3,0,0,0,13344,""
"socialMedia/correct/49QxR9XF9AA4KwdgE_inv6.als","socialMedia","CORRECT","inv6","inv6c",true,false,24,6828455,103851,6934036,1784004,103900,1889164,50,78,74,78,4,3,18,3,0,0,0,12826,""
"socialMedia/correct/4ACatWFiSQa5N7X8r_inv6.als","socialMedia","CORRECT","inv6","inv6c",true,false,7,5814991,51451,5869872,1639184,51490,1693674,44,50,48,50,2,1,14,1,0,0,0,8316,""
"socialMedia/correct/4AE2DgBCuWFETTn2Y_inv1.als","socialMedia","CORRECT","inv1","inv1c",true,false,7,7794828,43471,7841529,1545172,43521,1591323,28,35,33,35,2,1,7,1,0,0,0,5708,""
"socialMedia/correct/4BFHRf78cHxnijLf8_inv1.als","socialMedia","CORRECT","inv1","inv1c",true,true,0,5238283,25211,5265554,1632922,25240,1659672,26,22,21,22,1,1,6,1,0,0,0,3624,""
"socialMedia/correct/4BrLKSvRtELhPBqvS_inv7.als","socialMedia","CORRECT","inv7","inv7c",true,false,29,6723984,144882,6870866,1767153,144910,1913653,61,99,94,99,5,4,31,4,0,0,0,16278,""
"socialMedia/correct/4BxeamMbEWYbDA6jT_inv1.als","socialMedia","CORRECT","inv1","inv1c",true,false,11,4704876,31630,4738616,1412942,31650,1446232,25,35,33,35,2,1,7,1,0,0,0,5738,""
"socialMedia/correct/4Cxc6TWs5qaajGKK5_inv3.als","socialMedia","CORRECT","inv3","inv3c",true,true,0,4824697,27321,4853958,1393904,27330,1422744,46,34,33,34,1,1,16,1,0,0,0,5600,""
"socialMedia/correct/4D5amJMMnubX9tuK2_inv3.als","socialMedia","CORRECT","inv3","inv3c",true,true,0,4943709,32670,4978839,1442025,32720,1476465,46,34,33,34,1,1,16,1,0,0,0,5600,""
"socialMedia/correct/4DMZw3iHjvZzmBMLJ_inv7.als","socialMedia","CORRECT","inv7","inv7c",true,false,21,6645803,48300,6695783,1565403,48340,1614983,45,48,46,48,2,1,19,1,0,0,0,7910,""
"socialMedia/correct/4EoyShRMCbiivY28e_inv1.als","socialMedia","CORRECT","inv1","inv1c",true,false,11,4934898,43601,4980349,1610962,43620,1656202,33,45,43,45,2,1,7,1,0,0,0,7398,""
"socialMedia/correct/4GssbshFicRT9DZaP_inv2.als","socialMedia","CORRECT","inv2","inv2c",true,true,0,6217797,42140,6262837,1442403,38000,1482303,28,22,21,22,1,1,6,1,0,0,0,3646,""
"socialMedia/correct/4GstwNazqqD7L4r8p_inv6.als","socialMedia","CORRECT","inv6","inv6c",true,false,30,5615528,50961,5667479,1437363,51010,1489193,55,68,66,68,2,1,15,1,0,0,0,11306,""
"socialMedia/correct/4HgNqmzbQPENAeX3D_inv5.als","socialMedia","CORRECT","inv5","inv5c",true,false,7,4814947,42700,4859807,1419784,42800,1464314,37,46,44,46,2,1,12,1,0,0,0,7670,""
"socialMedia/correct/4JWZtxfG2HehJ4bpQ_inv3.als","socialMedia","CORRECT","inv3","inv3c",true,false,32,6726403,134962,6863165,1635954,135010,1772304,67,92,88,92,4,3,27,3,0,0,0,15056,""
"socialMedia/correct/4JcEkRSBsr5wjWioT_inv2.als","socialMedia","CORRECT","inv2","inv2c",true,true,0,4762117,18390,4782387,1319102,18410,1339012,28,22,21,22,1,1,6,1,0,0,0,3646,""
"socialMedia/correct/4Ls3r26xbLja8Lrei_inv4.als","socialMedia","CORRECT","inv4","inv4c",true,false,20,5106701,80852,5189693,1602072,80910,1684632,46,71,67,71,4,3,17,3,0,0,0,11644,""
"socialMedia/correct/4MhRmuZ4jmfoQWLHo_inv1.als","socialMedia","CORRECT","inv1","inv1c",true,true,0,4908488,23310,4933928,1469623,23300,1494643,26,22,21,22,1,1,6,1,0,0,0,3624,""
"socialMedia/correct/4MtRDmvNMgpJmWQsG_inv1.als","socialMedia","CORRECT","inv1","inv1c",true,false,11,3921274,23011,3945445,1481521,23011,1505422,23,32,30,32,2,1,6,1,0,0,0,5232,""
"socialMedia/correct/4P7tfCGEuWRkvjCiD_inv4.als","socialMedia","CORRECT","inv4","inv4c",true,false,29,4925179,128371,5055421,1535853,128420,1665863,57,91,87,91,4,3,26,3,0,0,0,14974,""
"socialMedia/correct/4RSnYhFN9uDbK2Tki_inv1.als","socialMedia","CORRECT","inv1","inv1c",true,false,12,5075970,36831,5114671,1438792,36890,1477122,32,38,36,38,2,1,10,1,0,0,0,6264,""
"socialMedia/correct/4RtC4Mbu4CKEtzmqS_inv1.als","socialMedia","CORRECT","inv1","inv1c",true,false,11,5605328,37690,5645748,1513813,37720,1553803,33,45,43,45,2,1,7,1,0,0,0,7394,""
"socialMedia/correct/4SjuzZ2CR22XP8LJk_inv6.als","socialMedia","CORRECT","inv6","inv6c",true,false,20,7564055,65671,7631816,1938844,65711,2006145,53,64,62,64,2,1,15,1,0,0,0,10666,""
"socialMedia/correct/4SogCRxkexCv9Foz4_inv3.als","socialMedia","CORRECT","inv3","inv3c",true,false,36,5274543,86452,5362945,1432171,86490,1520101,69,89,86,89,3,2,24,2,0,0,0,14568,""
"socialMedia/correct/4T6TXBKeSAGZeEkAi_inv2.als","socialMedia","CORRECT","inv2","inv2c",true,true,0,10009469,32191,10044500,1883984,32190,1918414,28,22,21,22,1,1,6,1,0,0,0,3646,""
"socialMedia/correct/4Thx7PdGcDpBaKuPG_inv6.als","socialMedia","CORRECT","inv6","inv6c",true,false,26,5035440,48120,5084891,1482635,48170,1532085,50,62,60,62,2,1,13,1,0,0,0,10320,""
"socialMedia/correct/4XHTvmBHDpjXbEJ2i_inv4.als","socialMedia","CORRECT","inv4","inv4c",true,false,16,6195516,80321,6279007,1726552,80340,1809252,44,53,50,53,3,2,17,2,0,0,0,8730,""
