elapsedNanos,threadId,stage,durationNanos,heapDeltaBytes,usedHeapBytes,activeWorkers,rawAstNodes,masgVertices,masgEdges,normalForms,quantifiers,temporalNodes,normalizedNodes,proxyBytes
81473256,26,"normalize-nnf",186591,0,39189112,1,0,0,0,1,0,1,26,3040
84371313,26,"normalize-prenex",2874896,0,39189112,1,0,0,0,1,3,1,13,1920
84561775,26,"normalize-post-prenex-nnf",176272,0,39189112,1,0,0,0,1,3,1,13,1920
84641936,26,"normalize-aci",73831,0,39189112,1,0,0,0,1,3,1,13,1920
85132560,26,"normalize-saturation",478534,0,39189112,1,0,0,0,1,3,1,13,1920
85143400,26,"normalize-temporal-negation",2830,0,39189112,1,0,0,0,1,3,1,13,1920
85177861,26,"normalize-reachable-egraph",23740,0,39189112,1,0,0,0,1,3,1,13,1920
85218661,26,"canonical-metadata",23450,0,39189112,1,0,0,0,1,3,1,13,1920
85301212,26,"normalize-temporal-skeleton",72851,0,39189112,1,0,0,0,1,0,1,7,912
85419033,26,"normalize-alpha-beta-branch",81191,0,39189112,1,0,0,0,1,0,1,6,800
85435963,26,"normalize-nnf",11090,0,39189112,1,0,0,0,1,0,1,6,800
85452513,26,"normalize-prenex",11830,0,39189112,1,0,0,0,1,0,1,6,800
85580165,26,"normalize-post-prenex-nnf",94381,0,39189112,1,0,0,0,1,0,1,6,800
85597465,26,"normalize-aci",12300,0,39189112,1,0,0,0,1,0,1,6,800
85646195,26,"normalize-saturation",43910,0,39189112,1,0,0,0,1,0,1,6,800
85658835,26,"normalize-temporal-negation",7610,0,39189112,1,0,0,0,1,0,1,6,800
85679986,26,"normalize-reachable-egraph",15151,0,39189112,1,0,0,0,1,0,1,6,800
85701066,26,"canonical-metadata",16730,0,39189112,1,0,0,0,1,0,1,6,800
85710996,26,"canonical-prepared",0,0,39189112,0,0,0,0,2,3,2,19,4016
86094429,26,"distance",382093,0,39189112,1,0,0,0,2,3,2,19,4160
86101639,26,"result-bookkeeping",0,0,39189112,0,0,0,0,0,0,0,0,256
92282157,26,"raw-ast",6156627,2097152,41286264,1,64,0,0,0,0,0,0,6144
93223626,26,"masg",724797,0,41286264,1,0,23,55,0,0,0,0,6392
93467198,26,"normalize-temporal-skeleton",228452,0,41286264,1,0,0,0,1,0,1,36,4160
93794541,26,"normalize-alpha-beta-branch",256113,0,41286264,1,0,0,0,1,0,1,32,3712
93895372,26,"normalize-nnf",70041,0,41286264,1,0,0,0,1,0,1,32,3712
94006573,26,"normalize-prenex",102861,0,41286264,1,0,0,0,1,2,1,26,3264
94126594,26,"normalize-post-prenex-nnf",104691,0,41286264,1,0,0,0,1,2,1,26,3264
94197965,26,"normalize-aci",57601,0,41286264,1,0,0,0,1,2,1,22,2816
94672349,26,"normalize-saturation",467414,0,41286264,1,0,0,0,1,2,1,22,2816
94687719,26,"normalize-temporal-negation",5020,0,41286264,1,0,0,0,1,2,1,22,2816
94731160,26,"normalize-reachable-egraph",16921,0,41286264,1,0,0,0,1,2,1,22,2816
94775060,26,"canonical-metadata",38280,0,41286264,1,0,0,0,1,2,1,22,2816
94938441,26,"normalize-temporal-skeleton",151831,0,41286264,1,0,0,0,1,0,1,21,2480
95056493,26,"normalize-alpha-beta-branch",92221,0,41286264,1,0,0,0,1,0,1,18,2144
95087543,26,"normalize-nnf",24760,0,41286264,1,0,0,0,1,0,1,18,2144
95141963,26,"normalize-prenex",48950,0,41286264,1,0,0,0,1,2,1,12,1696
95179504,26,"normalize-post-prenex-nnf",31861,1048576,42334840,1,0,0,0,1,2,1,12,1696
95213324,26,"normalize-aci",29180,0,42334840,1,0,0,0,1,2,1,10,1472
95278385,26,"normalize-saturation",60721,0,42334840,1,0,0,0,1,2,1,10,1472
95293565,26,"normalize-temporal-negation",9010,0,42334840,1,0,0,0,1,2,1,10,1472
95307575,26,"normalize-reachable-egraph",9200,0,42334840,1,0,0,0,1,2,1,10,1472
95326785,26,"canonical-metadata",14720,0,42334840,1,0,0,0,1,2,1,10,1472
95332655,26,"canonical-prepared",0,0,42334840,0,0,0,0,2,4,2,32,6528
95411916,26,"distance",77561,0,42334840,1,0,0,0,2,4,2,32,6664
95416156,26,"result-bookkeeping",0,0,42334840,0,0,0,0,0,0,0,0,256
100403672,26,"raw-ast",4958046,1048576,43383416,1,22,0,0,0,0,0,0,2112
100910237,26,"masg",488975,0,43383416,1,0,16,18,0,0,0,0,3312
101031548,26,"normalize-temporal-skeleton",108171,0,43383416,1,0,0,0,1,0,1,6,800
101070478,26,"normalize-alpha-beta-branch",16450,0,43383416,1,0,0,0,1,0,1,5,688
101095469,26,"normalize-nnf",6051,0,43383416,1,0,0,0,1,0,1,5,688
101131949,26,"normalize-prenex",9890,0,43383416,1,0,0,0,1,0,1,5,688
101153439,26,"normalize-post-prenex-nnf",16790,0,43383416,1,0,0,0,1,0,1,5,688
101204130,26,"normalize-aci",6771,0,43383416,1,0,0,0,1,0,1,5,688
101231260,26,"normalize-saturation",22530,0,43383416,1,0,0,0,1,0,1,5,688
101237970,26,"normalize-temporal-negation",1770,0,43383416,1,0,0,0,1,0,1,5,688
101253660,26,"normalize-reachable-egraph",9580,0,43383416,1,0,0,0,1,0,1,5,688
101269480,26,"canonical-metadata",11380,0,43383416,1,0,0,0,1,0,1,5,688
101378771,26,"normalize-temporal-skeleton",101731,0,43383416,1,0,0,0,1,0,1,14,1696
101444252,26,"normalize-alpha-beta-branch",49181,0,43383416,1,0,0,0,1,0,1,11,1360
101465452,26,"normalize-nnf",15790,0,43383416,1,0,0,0,1,0,1,11,1360
101503772,26,"normalize-prenex",33660,0,43383416,1,0,0,0,1,1,1,6,912
101527222,26,"normalize-post-prenex-nnf",18510,0,43383416,1,0,0,0,1,1,1,6,912
101539413,26,"normalize-aci",8510,0,43383416,1,0,0,0,1,1,1,6,912
101568553,26,"normalize-saturation",25320,0,43383416,1,0,0,0,1,1,1,6,912
101574083,26,"normalize-temporal-negation",1630,0,43383416,1,0,0,0,1,1,1,6,912
101586723,26,"normalize-reachable-egraph",7410,0,43383416,1,0,0,0,1,1,1,6,912
101601403,26,"canonical-metadata",11000,0,43383416,1,0,0,0,1,1,1,6,912
101607013,26,"canonical-prepared",0,0,43383416,0,0,0,0,2,1,2,11,2304
101649304,26,"distance",41061,0,43383416,1,0,0,0,2,1,2,11,2352
101653814,26,"result-bookkeeping",0,0,43383416,0,0,0,0,0,0,0,0,256
107224775,26,"raw-ast",5552701,2097152,45480568,1,64,0,0,0,0,0,0,6144
109532107,26,"masg",746287,0,45480568,1,0,28,61,0,0,0,0,7448
109740089,26,"normalize-temporal-skeleton",190262,0,45480568,1,0,0,0,1,0,1,39,4496
109965561,26,"normalize-alpha-beta-branch",149752,0,45480568,1,0,0,0,1,0,1,31,3600
110020411,26,"normalize-nnf",45530,0,45480568,1,0,0,0,1,0,1,31,3600
110161593,26,"normalize-prenex",133002,0,45480568,1,0,0,0,1,3,1,24,3152
110253304,26,"normalize-post-prenex-nnf",83561,0,45480568,1,0,0,0,1,3,1,24,3152
110350014,26,"normalize-aci",89270,0,45480568,1,0,0,0,1,3,1,23,3040
110594807,26,"normalize-saturation",231622,0,45480568,1,0,0,0,1,3,1,23,3040
110608097,26,"normalize-temporal-negation",4350,0,45480568,1,0,0,0,1,3,1,23,3040
110639567,26,"normalize-reachable-egraph",22540,0,45480568,1,0,0,0,1,3,1,23,3040
110678058,26,"canonical-metadata",32061,0,45480568,1,0,0,0,1,3,1,23,3040
110794549,26,"normalize-temporal-skeleton",109081,0,45480568,1,0,0,0,1,0,1,24,2816
110934240,26,"normalize-alpha-beta-branch",96851,1048576,46529144,1,0,0,0,1,0,1,21,2480
110976950,26,"normalize-nnf",28290,0,46529144,1,0,0,0,1,0,1,21,2480
111031731,26,"normalize-prenex",49741,0,46529144,1,0,0,0,1,1,1,16,2032
111085681,26,"normalize-post-prenex-nnf",49790,0,46529144,1,0,0,0,1,1,1,16,2032
111122312,26,"normalize-aci",32481,0,46529144,1,0,0,0,1,1,1,15,1920
111188782,26,"normalize-saturation",56790,0,46529144,1,0,0,0,1,1,1,15,1920
111200032,26,"normalize-temporal-negation",6580,0,46529144,1,0,0,0,1,1,1,15,1920
111221883,26,"normalize-reachable-egraph",17341,0,46529144,1,0,0,0,1,1,1,15,1920
111242823,26,"canonical-metadata",16180,0,46529144,1,0,0,0,1,1,1,15,1920
111247903,26,"canonical-prepared",0,0,46529144,0,0,0,0,2,4,2,38,7680
111494765,26,"distance",245242,0,46529144,1,0,0,0,2,4,2,38,7824
111501395,26,"result-bookkeeping",0,0,46529144,0,0,0,0,0,0,0,0,256
116397291,26,"raw-ast",4873136,1048576,47577720,1,41,0,0,0,0,0,0,3936
116913065,26,"masg",487024,0,47577720,1,0,26,35,0,0,0,0,5704
117013746,26,"normalize-temporal-skeleton",90590,0,47577720,1,0,0,0,1,0,1,18,2144
117126447,26,"normalize-alpha-beta-branch",94200,0,47577720,1,0,0,0,1,0,1,16,1920
117182438,26,"normalize-nnf",51011,0,47577720,1,0,0,0,1,0,1,15,1808
117223398,26,"normalize-prenex",36980,0,47577720,1,0,0,0,1,1,1,10,1360
117246809,26,"normalize-post-prenex-nnf",19111,0,47577720,1,0,0,0,1,1,1,10,1360
117266569,26,"normalize-aci",16820,0,47577720,1,0,0,0,1,1,1,10,1360
117342749,26,"normalize-saturation",72230,0,47577720,1,0,0,0,1,1,1,10,1360
117357590,26,"normalize-temporal-negation",3521,0,47577720,1,0,0,0,1,1,1,10,1360
117370950,26,"normalize-reachable-egraph",8770,0,47577720,1,0,0,0,1,1,1,10,1360
117389870,26,"canonical-metadata",15370,0,47577720,1,0,0,0,1,1,1,10,1360
117469641,26,"normalize-temporal-skeleton",72971,0,47577720,1,0,0,0,1,0,1,19,2256
117543381,26,"normalize-alpha-beta-branch",57980,1048576,48626296,1,0,0,0,1,0,1,17,2032
117572302,26,"normalize-nnf",24451,0,48626296,1,0,0,0,1,0,1,16,1920
117613472,26,"normalize-prenex",37710,0,48626296,1,0,0,0,1,1,1,11,1472
117652972,26,"normalize-post-prenex-nnf",29310,0,48626296,1,0,0,0,1,1,1,11,1472
117681043,26,"normalize-aci",24761,0,48626296,1,0,0,0,1,1,1,11,1472
117793044,26,"normalize-saturation",108161,0,48626296,1,0,0,0,1,1,1,11,1472
117799064,26,"normalize-temporal-negation",1840,0,48626296,1,0,0,0,1,1,1,11,1472
117812134,26,"normalize-reachable-egraph",8930,0,48626296,1,0,0,0,1,1,1,11,1472
117829494,26,"canonical-metadata",14160,0,48626296,1,0,0,0,1,1,1,11,1472
117833864,26,"canonical-prepared",0,0,48626296,0,0,0,0,2,2,2,21,4288
117902405,26,"distance",67421,0,48626296,1,0,0,0,2,2,2,21,4464
117909475,26,"result-bookkeeping",0,0,48626296,0,0,0,0,0,0,0,0,256
122028453,26,"raw-ast",4105348,1048576,49674872,1,24,0,0,0,0,0,0,2304
122336976,26,"masg",290633,0,49674872,1,0,18,19,0,0,0,0,3656
122474517,26,"normalize-temporal-skeleton",82251,0,49674872,1,0,0,0,1,0,1,13,1584
122544238,26,"normalize-alpha-beta-branch",37941,0,49674872,1,0,0,0,1,0,1,10,1248
122562008,26,"normalize-nnf",13180,0,49674872,1,0,0,0,1,0,1,10,1248
122594918,26,"normalize-prenex",29210,0,49674872,1,0,0,0,1,1,1,5,800
122608818,26,"normalize-post-prenex-nnf",10660,0,49674872,1,0,0,0,1,1,1,5,800
122618538,26,"normalize-aci",6800,0,49674872,1,0,0,0,1,1,1,5,800
122643619,26,"normalize-saturation",22601,0,49674872,1,0,0,0,1,1,1,5,800
122648359,26,"normalize-temporal-negation",1380,0,49674872,1,0,0,0,1,1,1,5,800
122660029,26,"normalize-reachable-egraph",7850,0,49674872,1,0,0,0,1,1,1,5,800
122674909,26,"canonical-metadata",11240,0,49674872,1,0,0,0,1,1,1,5,800
122707779,26,"normalize-temporal-skeleton",26780,0,49674872,1,0,0,0,1,0,1,8,1024
122732289,26,"normalize-alpha-beta-branch",14890,0,49674872,1,0,0,0,1,0,1,7,912
122739769,26,"normalize-nnf",4140,0,49674872,1,0,0,0,1,0,1,7,912
122766210,26,"normalize-prenex",22950,0,49674872,1,0,0,0,1,0,1,7,912
122775560,26,"normalize-post-prenex-nnf",6370,0,49674872,1,0,0,0,1,0,1,7,912
122796420,26,"normalize-aci",17480,0,49674872,1,0,0,0,1,0,1,7,912
122859451,26,"normalize-saturation",59541,0,49674872,1,0,0,0,1,0,1,7,912
122864691,26,"normalize-temporal-negation",1450,0,49674872,1,0,0,0,1,0,1,7,912
122875381,26,"normalize-reachable-egraph",6910,0,49674872,1,0,0,0,1,0,1,7,912
122889411,26,"canonical-metadata",10770,0,49674872,1,0,0,0,1,0,1,7,912
122893471,26,"canonical-prepared",0,0,49674872,0,0,0,0,2,1,2,12,2496
122921911,26,"distance",27080,0,49674872,1,0,0,0,2,1,2,12,2576
122924471,26,"result-bookkeeping",0,0,49674872,0,0,0,0,0,0,0,0,256
126796307,26,"raw-ast",3856416,1048576,50723448,1,29,0,0,0,0,0,0,2784
127446623,26,"masg",415914,0,50723448,1,0,22,26,0,0,0,0,4624
127636995,26,"normalize-temporal-skeleton",161502,0,50723448,1,0,0,0,1,0,1,13,1584
127705376,26,"normalize-alpha-beta-branch",43411,1048576,51772024,1,0,0,0,1,0,1,10,1248
127720946,26,"normalize-nnf",11320,0,51772024,1,0,0,0,1,0,1,10,1248
127751366,26,"normalize-prenex",27560,0,51772024,1,0,0,0,1,1,1,5,800
127764006,26,"normalize-post-prenex-nnf",9520,0,51772024,1,0,0,0,1,1,1,5,800
127774066,26,"normalize-aci",8000,0,51772024,1,0,0,0,1,1,1,5,800
127799707,26,"normalize-saturation",23371,0,51772024,1,0,0,0,1,1,1,5,800
127803007,26,"normalize-temporal-negation",790,0,51772024,1,0,0,0,1,1,1,5,800
127818827,26,"normalize-reachable-egraph",12880,0,51772024,1,0,0,0,1,1,1,5,800
127832317,26,"canonical-metadata",9970,0,51772024,1,0,0,0,1,1,1,5,800
127904547,26,"normalize-temporal-skeleton",66400,0,51772024,1,0,0,0,1,0,1,15,1808
127961168,26,"normalize-alpha-beta-branch",43190,0,51772024,1,0,0,0,1,0,1,12,1472
127979438,26,"normalize-nnf",14850,0,51772024,1,0,0,0,1,0,1,12,1472
128010208,26,"normalize-prenex",28400,0,51772024,1,0,0,0,1,1,1,7,1024
128026429,26,"normalize-post-prenex-nnf",13311,0,51772024,1,0,0,0,1,1,1,7,1024
128041009,26,"normalize-aci",12040,0,51772024,1,0,0,0,1,1,1,7,1024
128104079,26,"normalize-saturation",60630,0,51772024,1,0,0,0,1,1,1,7,1024
128107579,26,"normalize-temporal-negation",930,0,51772024,1,0,0,0,1,1,1,7,1024
128117629,26,"normalize-reachable-egraph",6450,0,51772024,1,0,0,0,1,1,1,7,1024
128131340,26,"canonical-metadata",10821,0,51772024,1,0,0,0,1,1,1,7,1024
128136130,26,"canonical-prepared",0,0,51772024,0,0,0,0,2,2,2,12,2560
128170950,26,"distance",33640,0,51772024,1,0,0,0,2,2,2,12,2640
128174790,26,"result-bookkeeping",0,0,51772024,0,0,0,0,0,0,0,0,256
132913454,26,"raw-ast",4726754,1048576,52820600,1,92,0,0,0,0,0,0,8832
133595330,26,"masg",567925,0,52820600,1,0,30,87,0,0,0,0,9192
133823552,26,"normalize-temporal-skeleton",216612,0,52820600,1,0,0,0,1,0,1,65,7408
134090825,26,"normalize-alpha-beta-branch",209972,1048576,53869176,1,0,0,0,1,0,1,54,6176
134169086,26,"normalize-nnf",67851,0,53869176,1,0,0,0,1,0,1,54,6176
134385898,26,"normalize-prenex",206502,0,53869176,1,0,0,0,1,4,1,49,6064
134524389,26,"normalize-post-prenex-nnf",127921,0,53869176,1,0,0,0,1,4,1,49,6064
134668890,26,"normalize-aci",135071,0,53869176,1,0,0,0,1,4,1,46,5728
135227465,26,"normalize-saturation",549515,0,53869176,1,0,0,0,1,4,1,46,5728
135244415,26,"normalize-temporal-negation",6690,0,53869176,1,0,0,0,1,4,1,46,5728
135293736,26,"normalize-reachable-egraph",39910,0,53869176,1,0,0,0,1,4,1,46,5728
135402697,26,"canonical-metadata",104161,0,53869176,1,0,0,0,1,4,1,46,5728
135461007,26,"normalize-temporal-skeleton",52420,0,53869176,1,0,0,0,1,0,1,24,2816
135596509,26,"normalize-alpha-beta-branch",116821,1048576,54917752,1,0,0,0,1,0,1,21,2480
135627099,26,"normalize-nnf",26880,0,54917752,1,0,0,0,1,0,1,21,2480
135694410,26,"normalize-prenex",64241,0,54917752,1,0,0,0,1,1,1,16,2032
135727380,26,"normalize-post-prenex-nnf",29350,0,54917752,1,0,0,0,1,1,1,16,2032
135770150,26,"normalize-aci",40040,0,54917752,1,0,0,0,1,1,1,15,1920
135863581,26,"normalize-saturation",91061,0,54917752,1,0,0,0,1,1,1,15,1920
135868631,26,"normalize-temporal-negation",1240,0,54917752,1,0,0,0,1,1,1,15,1920
135881341,26,"normalize-reachable-egraph",9480,0,54917752,1,0,0,0,1,1,1,15,1920
135901862,26,"canonical-metadata",17041,0,54917752,1,0,0,0,1,1,1,15,1920
135906492,26,"canonical-prepared",0,0,54917752,0,0,0,0,2,5,2,61,12160
136046123,26,"distance",132951,0,54917752,1,0,0,0,2,5,2,61,12336
136049323,26,"result-bookkeeping",0,0,54917752,0,0,0,0,0,0,0,0,256
139807008,26,"raw-ast",3731645,1048576,55966328,1,36,0,0,0,0,0,0,3456
140221712,26,"masg",372834,0,55966328,1,0,24,31,0,0,0,0,5192
140301572,26,"normalize-temporal-skeleton",61230,0,55966328,1,0,0,0,1,0,1,14,1696
140398903,26,"normalize-alpha-beta-branch",74150,0,55966328,1,0,0,0,1,0,1,11,1360
140423054,26,"normalize-nnf",12061,0,55966328,1,0,0,0,1,0,1,11,1360
140618385,26,"normalize-prenex",192831,0,55966328,1,0,0,0,1,1,1,6,912
140632235,26,"normalize-post-prenex-nnf",10480,0,55966328,1,0,0,0,1,1,1,6,912
140639246,26,"normalize-aci",5000,0,55966328,1,0,0,0,1,1,1,6,912
140664426,26,"normalize-saturation",23230,0,55966328,1,0,0,0,1,1,1,6,912
140667526,26,"normalize-temporal-negation",910,0,55966328,1,0,0,0,1,1,1,6,912
140717466,26,"normalize-reachable-egraph",10320,0,55966328,1,0,0,0,1,1,1,6,912
140739026,26,"canonical-metadata",16870,0,55966328,1,0,0,0,1,1,1,6,912
140785027,26,"normalize-temporal-skeleton",39700,0,55966328,1,0,0,0,1,0,1,19,2256
140856188,26,"normalize-alpha-beta-branch",46861,0,55966328,1,0,0,0,1,0,1,17,2032
140882418,26,"normalize-nnf",17160,0,55966328,1,0,0,0,1,0,1,16,1920
140965909,26,"normalize-prenex",81041,0,55966328,1,0,0,0,1,1,1,11,1472
140989009,26,"normalize-post-prenex-nnf",20210,0,55966328,1,0,0,0,1,1,1,11,1472
141007319,26,"normalize-aci",16070,0,55966328,1,0,0,0,1,1,1,11,1472
141099130,26,"normalize-saturation",89661,0,55966328,1,0,0,0,1,1,1,11,1472
141102640,26,"normalize-temporal-negation",1490,0,55966328,1,0,0,0,1,1,1,11,1472
141113640,26,"normalize-reachable-egraph",8150,0,55966328,1,0,0,0,1,1,1,11,1472
141128540,26,"canonical-metadata",12410,0,55966328,1,0,0,0,1,1,1,11,1472
141135900,26,"canonical-prepared",0,0,55966328,0,0,0,0,2,2,2,17,3520
141210191,26,"distance",73561,0,55966328,1,0,0,0,2,2,2,17,3600
141248971,26,"result-bookkeeping",0,0,55966328,0,0,0,0,0,0,0,0,256
144171468,26,"raw-ast",2901227,2097152,58063480,1,45,0,0,0,0,0,0,4320
144514181,26,"masg",309012,0,58063480,1,0,27,42,0,0,0,0,6240
144586362,26,"normalize-temporal-skeleton",65021,0,58063480,1,0,0,0,1,0,1,27,3152
144665883,26,"normalize-alpha-beta-branch",59811,0,58063480,1,0,0,0,1,0,1,21,2480
144828204,26,"normalize-nnf",160241,0,58063480,1,0,0,0,1,0,1,21,2480
144930345,26,"normalize-prenex",96651,0,58063480,1,0,0,0,1,2,1,11,1584
144961956,26,"normalize-post-prenex-nnf",28571,0,58063480,1,0,0,0,1,2,1,11,1584
144982786,26,"normalize-aci",18790,0,58063480,1,0,0,0,1,2,1,11,1584
145060627,26,"normalize-saturation",75481,0,58063480,1,0,0,0,1,2,1,11,1584
145064147,26,"normalize-temporal-negation",1250,0,58063480,1,0,0,0,1,2,1,11,1584
145084847,26,"normalize-reachable-egraph",17160,0,58063480,1,0,0,0,1,2,1,11,1584
145118227,26,"canonical-metadata",29740,0,58063480,1,0,0,0,1,2,1,11,1584
145176168,26,"normalize-temporal-skeleton",51961,0,58063480,1,0,0,0,1,0,1,17,2032
145369829,26,"normalize-alpha-beta-branch",175071,0,58063480,1,0,0,0,1,0,1,25,2928
145413190,26,"normalize-nnf",38271,0,58063480,1,0,0,0,1,0,1,23,2704
145485501,26,"normalize-prenex",66941,0,58063480,1,0,0,0,1,1,1,18,2256
145533761,26,"normalize-post-prenex-nnf",46210,0,58063480,1,0,0,0,1,1,1,18,2256
145611172,26,"normalize-aci",74841,0,58063480,1,0,0,0,1,1,1,18,2256
145794543,26,"normalize-saturation",177911,0,58063480,1,0,0,0,1,1,1,18,2256
145822374,26,"normalize-temporal-negation",2130,0,58063480,1,0,0,0,1,1,1,18,2256
145840384,26,"normalize-reachable-egraph",13780,0,58063480,1,0,0,0,1,1,1,18,2256
145882064,26,"canonical-metadata",38700,0,58063480,1,0,0,0,1,1,1,18,2256
145886374,26,"canonical-prepared",0,0,58063480,0,0,0,0,2,3,2,29,5936
146092586,26,"distance",205442,0,58063480,1,0,0,0,2,3,2,29,6112
146094976,26,"result-bookkeeping",0,0,58063480,0,0,0,0,0,0,0,0,256
150396656,26,"raw-ast",4279530,2097152,60160632,1,61,0,0,0,0,0,0,5856
150960891,26,"masg",530155,0,60160632,1,0,28,56,0,0,0,0,7168
151081583,26,"normalize-temporal-skeleton",104811,0,60160632,1,0,0,0,1,0,1,34,3936
151225764,26,"normalize-alpha-beta-branch",105161,0,60160632,1,0,0,0,1,0,1,31,3600
151266864,26,"normalize-nnf",36690,0,60160632,1,0,0,0,1,0,1,30,3488
151336075,26,"normalize-prenex",65841,0,60160632,1,0,0,0,1,3,1,23,3040
151384445,26,"normalize-post-prenex-nnf",45130,0,60160632,1,0,0,0,1,3,1,23,3040
151429126,26,"normalize-aci",42061,0,60160632,1,0,0,0,1,3,1,22,2928
151652448,26,"normalize-saturation",220372,0,60160632,1,0,0,0,1,3,1,22,2928
151659178,26,"normalize-temporal-negation",2710,0,60160632,1,0,0,0,1,3,1,22,2928
151677108,26,"normalize-reachable-egraph",12890,0,60160632,1,0,0,0,1,3,1,22,2928
151709168,26,"canonical-metadata",28480,0,60160632,1,0,0,0,1,3,1,22,2928
151759269,26,"normalize-temporal-skeleton",45321,0,60160632,1,0,0,0,1,0,1,24,2816
151833439,26,"normalize-alpha-beta-branch",58080,0,60160632,1,0,0,0,1,0,1,21,2480
151855460,26,"normalize-nnf",19461,0,60160632,1,0,0,0,1,0,1,21,2480
151896010,26,"normalize-prenex",39100,0,60160632,1,0,0,0,1,1,1,16,2032
151927590,26,"normalize-post-prenex-nnf",30120,1048576,61209208,1,0,0,0,1,1,1,16,2032
151945221,26,"normalize-aci",16281,0,61209208,1,0,0,0,1,1,1,15,1920
151995321,26,"normalize-saturation",48130,0,61209208,1,0,0,0,1,1,1,15,1920
151997431,26,"normalize-temporal-negation",850,0,61209208,1,0,0,0,1,1,1,15,1920
152008981,26,"normalize-reachable-egraph",8350,0,61209208,1,0,0,0,1,1,1,15,1920
152022661,26,"canonical-metadata",11720,0,61209208,1,0,0,0,1,1,1,15,1920
152027011,26,"canonical-prepared",0,0,61209208,0,0,0,0,2,4,2,37,7488
152282924,26,"distance",255493,0,61209208,1,0,0,0,2,4,2,37,7632
152284664,26,"result-bookkeeping",0,0,61209208,0,0,0,0,0,0,0,0,256
155305212,26,"raw-ast",2997838,1048576,62257784,1,46,0,0,0,0,0,0,4416
155611844,26,"masg",287212,0,62257784,1,0,26,37,0,0,0,0,5816
155684935,26,"normalize-temporal-skeleton",63470,0,62257784,1,0,0,0,1,0,1,21,2480
155769636,26,"normalize-alpha-beta-branch",65421,0,62257784,1,0,0,0,1,0,1,18,2144
